transaction_id,transaction_date_time,transaction_qty,product_id,unit_price,product_cate_id,product_type_id,product_detail
114136,6/1/2023 9:14:16,1,48,2.5,9,5,English Breakfast Rg
114142,6/1/2023 9:16:51,1,54,2.5,9,4,Morning Sunrise Chai Rg
114147,6/1/2023 9:21:10,1,59,4.5,5,11,Dark chocolate Lg
114150,6/1/2023 9:22:46,1,34,2.45,3,10,Jamaican Coffee River Sm
114161,6/1/2023 9:40:13,1,41,4.25,3,3,Cappuccino Lg
114163,6/1/2023 9:41:12,1,61,4.75,5,11,Sustainably Grown Organic Lg
114164,6/1/2023 9:41:24,1,55,4,9,4,Morning Sunrise Chai Lg
114165,6/1/2023 9:41:37,1,34,2.45,3,10,Jamaican Coffee River Sm
114170,6/1/2023 9:44:46,1,24,3,3,1,Our Old Time Diner Blend Lg
114175,6/1/2023 9:49:19,1,72,3.25,1,2,Ginger Scone
114178,6/1/2023 9:50:44,1,69,3.25,1,6,Hazelnut Biscotti
114180,6/1/2023 9:52:58,1,50,2.5,9,5,Earl Grey Rg
114184,6/1/2023 9:54:46,1,23,2.5,3,1,Our Old Time Diner Blend Rg
114193,6/1/2023 10:10:11,1,61,4.75,5,11,Sustainably Grown Organic Lg
114200,6/1/2023 10:20:41,1,31,2.2,3,13,Ethiopia Sm
114201,6/1/2023 10:21:01,1,40,3.75,3,3,Cappuccino
114202,6/1/2023 10:22:06,1,22,2,3,1,Our Old Time Diner Blend Sm
114203,6/1/2023 10:22:06,1,77,3,1,2,Oatmeal Scone
114209,6/1/2023 10:25:45,1,74,3.5,1,6,Ginger Biscotti
114211,6/1/2023 10:28:40,1,47,3,9,12,Serenity Green Tea Lg
114212,6/1/2023 10:29:07,1,40,3.75,3,3,Cappuccino
114213,6/1/2023 10:29:07,1,79,3.75,1,2,Jumbo Savory Scone
114214,6/1/2023 10:31:15,1,32,3,3,13,Ethiopia Rg
114218,6/1/2023 10:35:40,1,39,4.25,3,3,Latte Rg
114223,6/1/2023 10:41:35,1,26,3,3,9,Brazilian Rg
114224,6/1/2023 10:41:35,1,69,3.25,1,6,Hazelnut Biscotti
114233,6/1/2023 10:51:17,1,47,3,9,12,Serenity Green Tea Lg
114236,6/1/2023 10:55:08,1,32,3,3,13,Ethiopia Rg
114237,6/1/2023 10:55:08,1,73,3.75,1,8,Almond Croissant
114238,6/1/2023 10:56:14,1,38,3.75,3,3,Latte
114239,6/1/2023 10:56:14,1,76,3.5,1,6,Chocolate Chip Biscotti
114246,6/1/2023 11:03:25,1,75,3.5,1,8,Croissant
114249,6/1/2023 11:06:13,1,57,3.1,9,4,Spicy Eye Opener Chai Lg
114250,6/1/2023 11:06:13,1,71,3.75,1,8,Chocolate Croissant
114258,6/1/2023 11:10:45,1,22,2,3,1,Our Old Time Diner Blend Sm
114259,6/1/2023 11:10:45,1,70,3.25,1,2,Cranberry Scone
114268,6/1/2023 11:16:30,1,87,3,3,3,Ouro Brasileiro shot
114272,6/1/2023 11:21:05,1,47,3,9,12,Serenity Green Tea Lg
114279,6/1/2023 11:23:43,1,77,3,1,2,Oatmeal Scone
114295,6/1/2023 11:31:43,1,72,3.25,1,2,Ginger Scone
114297,6/1/2023 11:31:53,1,75,3.5,1,8,Croissant
114308,6/1/2023 11:39:14,1,60,3.75,5,11,Sustainably Grown Organic Rg
114309,6/1/2023 11:39:14,1,71,3.75,1,8,Chocolate Croissant
114312,6/1/2023 11:39:44,1,74,3.5,1,6,Ginger Biscotti
114320,6/1/2023 11:42:44,1,46,2.5,9,12,Serenity Green Tea Rg
114322,6/1/2023 11:44:09,1,38,3.75,3,3,Latte
114333,6/1/2023 11:48:09,1,79,3.75,1,2,Jumbo Savory Scone
114349,6/1/2023 11:54:30,1,34,2.45,3,10,Jamaican Coffee River Sm
114350,6/1/2023 11:54:38,1,23,2.5,3,1,Our Old Time Diner Blend Rg
114351,6/1/2023 11:54:39,1,49,3,9,5,English Breakfast Lg
114358,6/1/2023 12:00:20,1,29,2.5,3,13,Columbian Medium Roast Rg
114368,6/1/2023 12:04:14,1,70,3.25,1,2,Cranberry Scone
114370,6/1/2023 12:06:29,1,46,2.5,9,12,Serenity Green Tea Rg
114382,6/1/2023 12:11:41,1,27,3.5,3,9,Brazilian Lg
114383,6/1/2023 12:11:41,1,69,3.25,1,6,Hazelnut Biscotti
114399,6/1/2023 12:22:00,1,51,3,9,5,Earl Grey Lg
114414,6/1/2023 12:34:26,1,37,3,3,3,Espresso shot
114415,6/1/2023 12:34:47,1,47,3,9,12,Serenity Green Tea Lg
114437,6/1/2023 12:48:40,1,72,3.25,1,2,Ginger Scone
114438,6/1/2023 12:49:05,1,44,2.5,9,7,Peppermint Rg
114446,6/1/2023 12:51:57,1,61,4.75,5,11,Sustainably Grown Organic Lg
114447,6/1/2023 12:51:57,1,72,3.25,1,2,Ginger Scone
114452,6/1/2023 12:55:27,1,57,3.1,9,4,Spicy Eye Opener Chai Lg
114453,6/1/2023 12:55:27,1,75,3.5,1,8,Croissant
114464,6/1/2023 12:57:11,1,33,3.5,3,13,Ethiopia Lg
114474,6/1/2023 13:02:48,1,45,3,9,7,Peppermint Lg
114490,6/1/2023 13:08:41,1,24,3,3,1,Our Old Time Diner Blend Lg
114499,6/1/2023 13:15:27,1,59,4.5,5,11,Dark chocolate Lg
114500,6/1/2023 13:17:10,1,39,4.25,3,3,Latte Rg
114501,6/1/2023 13:17:13,1,53,3,9,4,Traditional Blend Chai Lg
114502,6/1/2023 13:17:13,1,73,3.75,1,8,Almond Croissant
114520,6/1/2023 13:31:24,1,60,3.75,5,11,Sustainably Grown Organic Rg
114523,6/1/2023 13:32:33,1,39,4.25,3,3,Latte Rg
114524,6/1/2023 13:32:33,1,72,3.25,1,2,Ginger Scone
114525,6/1/2023 13:32:34,1,87,3,3,3,Ouro Brasileiro shot
114526,6/1/2023 13:32:35,1,59,4.5,5,11,Dark chocolate Lg
114536,6/1/2023 13:41:04,1,87,3,3,3,Ouro Brasileiro shot
114537,6/1/2023 13:41:04,1,73,3.75,1,8,Almond Croissant
114541,6/1/2023 13:42:49,1,36,3.75,3,10,Jamaican Coffee River Lg
114551,6/1/2023 13:50:09,1,53,3,9,4,Traditional Blend Chai Lg
114562,6/1/2023 13:55:26,1,57,3.1,9,4,Spicy Eye Opener Chai Lg
114568,6/1/2023 13:57:34,1,71,3.75,1,8,Chocolate Croissant
114570,6/1/2023 13:58:11,1,34,2.45,3,10,Jamaican Coffee River Sm
114576,6/1/2023 14:02:47,1,26,3,3,9,Brazilian Rg
114581,6/1/2023 14:05:18,1,34,2.45,3,10,Jamaican Coffee River Sm
114582,6/1/2023 14:05:18,1,69,3.25,1,6,Hazelnut Biscotti
114586,6/1/2023 14:06:48,1,25,2.2,3,9,Brazilian Sm
114590,6/1/2023 14:08:20,1,55,4,9,4,Morning Sunrise Chai Lg
114591,6/1/2023 14:08:20,1,78,4.5,1,2,Scottish Cream Scone 
114593,6/1/2023 14:11:56,1,61,4.75,5,11,Sustainably Grown Organic Lg
114603,6/1/2023 14:18:51,1,32,3,3,13,Ethiopia Rg
114604,6/1/2023 14:18:51,1,78,4.5,1,2,Scottish Cream Scone 
114619,6/1/2023 14:30:16,1,35,3.1,3,10,Jamaican Coffee River Rg
114623,6/1/2023 14:31:26,1,42,2.5,9,7,Lemon Grass Rg
114624,6/1/2023 14:31:29,1,59,4.5,5,11,Dark chocolate Lg
114637,6/1/2023 14:37:42,1,44,2.5,9,7,Peppermint Rg
114638,6/1/2023 14:37:42,1,69,3.25,1,6,Hazelnut Biscotti
114640,6/1/2023 14:39:06,1,87,3,3,3,Ouro Brasileiro shot
114655,6/1/2023 14:52:51,1,42,2.5,9,7,Lemon Grass Rg
114663,6/1/2023 14:56:17,1,60,3.75,5,11,Sustainably Grown Organic Rg
114664,6/1/2023 14:56:33,1,56,2.55,9,4,Spicy Eye Opener Chai Rg
114678,6/1/2023 15:05:18,1,41,4.25,3,3,Cappuccino Lg
114684,6/1/2023 15:08:42,1,87,3,3,3,Ouro Brasileiro shot
114686,6/1/2023 15:10:10,1,40,3.75,3,3,Cappuccino
114687,6/1/2023 15:10:10,1,75,3.5,1,8,Croissant
114698,6/1/2023 15:16:23,1,52,2.5,9,4,Traditional Blend Chai Rg
114718,6/1/2023 15:28:54,1,43,3,9,7,Lemon Grass Lg
114723,6/1/2023 15:30:58,1,34,2.45,3,10,Jamaican Coffee River Sm
114728,6/1/2023 15:32:25,1,71,3.75,1,8,Chocolate Croissant
114732,6/1/2023 15:33:36,1,74,3.5,1,6,Ginger Biscotti
114744,6/1/2023 15:40:46,1,36,3.75,3,10,Jamaican Coffee River Lg
114745,6/1/2023 15:40:46,1,71,3.75,1,8,Chocolate Croissant
114749,6/1/2023 15:44:26,1,45,3,9,7,Peppermint Lg
114757,6/1/2023 15:46:49,1,76,3.5,1,6,Chocolate Chip Biscotti
114768,6/1/2023 15:53:25,1,33,3.5,3,13,Ethiopia Lg
114775,6/1/2023 15:54:40,1,77,3,1,2,Oatmeal Scone
114785,6/1/2023 15:58:36,1,61,4.75,5,11,Sustainably Grown Organic Lg
114810,6/1/2023 16:09:54,1,54,2.5,9,4,Morning Sunrise Chai Rg
114816,6/1/2023 16:13:18,1,78,4.5,1,2,Scottish Cream Scone 
114835,6/1/2023 16:24:11,1,35,3.1,3,10,Jamaican Coffee River Rg
114841,6/1/2023 16:26:04,1,37,3,3,3,Espresso shot
114843,6/1/2023 16:27:42,1,56,2.55,9,4,Spicy Eye Opener Chai Rg
114847,6/1/2023 16:28:57,1,42,2.5,9,7,Lemon Grass Rg
114849,6/1/2023 16:29:30,1,87,3,3,3,Ouro Brasileiro shot
114850,6/1/2023 16:29:30,1,77,3,1,2,Oatmeal Scone
114857,6/1/2023 16:35:11,1,28,2,3,13,Columbian Medium Roast Sm
114864,6/1/2023 16:40:19,1,46,2.5,9,12,Serenity Green Tea Rg
114865,6/1/2023 16:41:51,1,23,2.5,3,1,Our Old Time Diner Blend Rg
114866,6/1/2023 16:41:58,1,27,3.5,3,9,Brazilian Lg
114903,6/1/2023 17:09:03,1,52,2.5,9,4,Traditional Blend Chai Rg
114916,6/1/2023 17:16:35,1,57,3.1,9,4,Spicy Eye Opener Chai Lg
114917,6/1/2023 17:16:35,1,73,3.75,1,8,Almond Croissant
114919,6/1/2023 17:18:07,1,24,3,3,1,Our Old Time Diner Blend Lg
114920,6/1/2023 17:18:07,1,75,3.5,1,8,Croissant
114922,6/1/2023 17:19:08,1,75,3.5,1,8,Croissant
114938,6/1/2023 17:24:39,1,30,3,3,13,Columbian Medium Roast Lg
114947,6/1/2023 17:28:42,1,37,3,3,3,Espresso shot
114948,6/1/2023 17:28:42,1,70,3.25,1,2,Cranberry Scone
114970,6/1/2023 17:43:41,1,26,3,3,9,Brazilian Rg
114979,6/1/2023 17:50:19,1,45,3,9,7,Peppermint Lg
114988,6/1/2023 17:56:58,1,43,3,9,7,Lemon Grass Lg
114989,6/1/2023 17:58:01,1,39,4.25,3,3,Latte Rg
115011,6/1/2023 18:08:48,1,54,2.5,9,4,Morning Sunrise Chai Rg
115015,6/1/2023 18:11:39,1,57,3.1,9,4,Spicy Eye Opener Chai Lg
115016,6/1/2023 18:11:39,1,75,3.5,1,8,Croissant
115027,6/1/2023 18:15:55,1,27,3.5,3,9,Brazilian Lg
115032,6/1/2023 18:19:45,1,52,2.5,9,4,Traditional Blend Chai Rg
115033,6/1/2023 18:19:45,1,76,3.5,1,6,Chocolate Chip Biscotti
115177,6/2/2023 7:01:24,1,78,4.5,1,2,Scottish Cream Scone 
115178,6/2/2023 7:01:59,1,87,3,3,3,Ouro Brasileiro shot
115180,6/2/2023 7:09:20,1,31,2.2,3,13,Ethiopia Sm
115182,6/2/2023 7:09:46,1,71,3.75,1,8,Chocolate Croissant
115183,6/2/2023 7:12:05,1,51,3,9,5,Earl Grey Lg
115186,6/2/2023 7:16:46,1,57,3.1,9,4,Spicy Eye Opener Chai Lg
115187,6/2/2023 7:16:46,1,70,3.25,1,2,Cranberry Scone
115188,6/2/2023 7:18:11,1,52,2.5,9,4,Traditional Blend Chai Rg
115189,6/2/2023 7:20:01,1,47,3,9,12,Serenity Green Tea Lg
115191,6/2/2023 7:22:45,1,42,2.5,9,7,Lemon Grass Rg
115192,6/2/2023 7:25:59,1,24,3,3,1,Our Old Time Diner Blend Lg
115194,6/2/2023 7:33:13,1,60,3.75,5,11,Sustainably Grown Organic Rg
115195,6/2/2023 7:35:10,1,53,3,9,4,Traditional Blend Chai Lg
115196,6/2/2023 7:40:37,1,33,3.5,3,13,Ethiopia Lg
115197,6/2/2023 7:40:37,1,70,3.25,1,2,Cranberry Scone
115199,6/2/2023 7:40:41,1,79,3.75,1,2,Jumbo Savory Scone
115200,6/2/2023 7:48:26,1,41,4.25,3,3,Cappuccino Lg
115201,6/2/2023 7:48:26,1,75,3.5,1,8,Croissant
115205,6/2/2023 7:59:01,1,45,3,9,7,Peppermint Lg
115206,6/2/2023 7:59:47,1,48,2.5,9,5,English Breakfast Rg
115207,6/2/2023 7:59:47,1,75,3.5,1,8,Croissant
115212,6/2/2023 8:07:11,1,31,2.2,3,13,Ethiopia Sm
115215,6/2/2023 8:09:46,1,48,2.5,9,5,English Breakfast Rg
115216,6/2/2023 8:09:51,1,61,4.75,5,11,Sustainably Grown Organic Lg
115219,6/2/2023 8:13:20,1,77,3,1,2,Oatmeal Scone
115221,6/2/2023 8:14:13,1,55,4,9,4,Morning Sunrise Chai Lg
115226,6/2/2023 8:15:56,1,33,3.5,3,13,Ethiopia Lg
115229,6/2/2023 8:18:25,1,26,3,3,9,Brazilian Rg
115235,6/2/2023 8:25:22,1,25,2.2,3,9,Brazilian Sm
115237,6/2/2023 8:25:27,1,75,3.5,1,8,Croissant
115239,6/2/2023 8:27:13,1,47,3,9,12,Serenity Green Tea Lg
115241,6/2/2023 8:27:32,1,69,3.25,1,6,Hazelnut Biscotti
115242,6/2/2023 8:29:30,1,41,4.25,3,3,Cappuccino Lg
115243,6/2/2023 8:30:10,1,29,2.5,3,13,Columbian Medium Roast Rg
115246,6/2/2023 8:30:52,1,69,3.25,1,6,Hazelnut Biscotti
115248,6/2/2023 8:34:08,1,43,3,9,7,Lemon Grass Lg
115249,6/2/2023 8:34:08,1,75,3.5,1,8,Croissant
115254,6/2/2023 8:38:49,1,27,3.5,3,9,Brazilian Lg
115255,6/2/2023 8:38:49,1,78,4.5,1,2,Scottish Cream Scone 
115257,6/2/2023 8:41:13,1,56,2.55,9,4,Spicy Eye Opener Chai Rg
115278,6/2/2023 9:04:51,1,46,2.5,9,12,Serenity Green Tea Rg
115279,6/2/2023 9:06:09,1,54,2.5,9,4,Morning Sunrise Chai Rg
115280,6/2/2023 9:06:29,1,33,3.5,3,13,Ethiopia Lg
115282,6/2/2023 9:06:48,1,69,3.25,1,6,Hazelnut Biscotti
115286,6/2/2023 9:12:25,1,57,3.1,9,4,Spicy Eye Opener Chai Lg
115287,6/2/2023 9:14:30,1,39,4.25,3,3,Latte Rg
115292,6/2/2023 9:18:46,1,43,3,9,7,Lemon Grass Lg
115296,6/2/2023 9:25:27,1,29,2.5,3,13,Columbian Medium Roast Rg
115307,6/2/2023 9:33:23,1,54,2.5,9,4,Morning Sunrise Chai Rg
115311,6/2/2023 9:40:52,1,48,2.5,9,5,English Breakfast Rg
115313,6/2/2023 9:43:34,1,47,3,9,12,Serenity Green Tea Lg
115315,6/2/2023 9:44:55,1,44,2.5,9,7,Peppermint Rg
115316,6/2/2023 9:44:55,1,71,3.75,1,8,Chocolate Croissant
115317,6/2/2023 9:45:34,1,30,3,3,13,Columbian Medium Roast Lg
115322,6/2/2023 9:50:57,1,23,2.5,3,1,Our Old Time Diner Blend Rg
115324,6/2/2023 9:52:17,1,26,3,3,9,Brazilian Rg
115331,6/2/2023 10:05:11,1,58,3.5,5,11,Dark chocolate Rg
115333,6/2/2023 10:05:22,1,55,4,9,4,Morning Sunrise Chai Lg
115334,6/2/2023 10:07:28,1,26,3,3,9,Brazilian Rg
115338,6/2/2023 10:13:55,1,79,3.75,1,2,Jumbo Savory Scone
115340,6/2/2023 10:15:57,1,77,3,1,2,Oatmeal Scone
115345,6/2/2023 10:22:19,1,23,2.5,3,1,Our Old Time Diner Blend Rg
115346,6/2/2023 10:25:26,1,51,3,9,5,Earl Grey Lg
115347,6/2/2023 10:26:49,1,23,2.5,3,1,Our Old Time Diner Blend Rg
115348,6/2/2023 10:27:05,1,25,2.2,3,9,Brazilian Sm
115354,6/2/2023 10:33:27,1,35,3.1,3,10,Jamaican Coffee River Rg
115355,6/2/2023 10:33:49,1,50,2.5,9,5,Earl Grey Rg
115356,6/2/2023 10:33:59,1,48,2.5,9,5,English Breakfast Rg
115357,6/2/2023 10:33:59,1,76,3.5,1,6,Chocolate Chip Biscotti
115361,6/2/2023 10:36:44,1,51,3,9,5,Earl Grey Lg
115363,6/2/2023 10:37:22,1,25,2.2,3,9,Brazilian Sm
115366,6/2/2023 10:43:56,1,51,3,9,5,Earl Grey Lg
115367,6/2/2023 10:46:12,1,56,2.55,9,4,Spicy Eye Opener Chai Rg
115372,6/2/2023 10:48:57,1,53,3,9,4,Traditional Blend Chai Lg
115373,6/2/2023 10:50:29,1,56,2.55,9,4,Spicy Eye Opener Chai Rg
115378,6/2/2023 11:00:49,1,36,3.75,3,10,Jamaican Coffee River Lg
115386,6/2/2023 11:04:53,1,60,3.75,5,11,Sustainably Grown Organic Rg
115391,6/2/2023 11:06:28,1,25,2.2,3,9,Brazilian Sm
115395,6/2/2023 11:12:33,1,46,2.5,9,12,Serenity Green Tea Rg
115415,6/2/2023 11:24:42,1,38,3.75,3,3,Latte
115416,6/2/2023 11:24:45,1,41,4.25,3,3,Cappuccino Lg
115417,6/2/2023 11:24:45,1,76,3.5,1,6,Chocolate Chip Biscotti
115430,6/2/2023 11:33:15,1,32,3,3,13,Ethiopia Rg
115433,6/2/2023 11:34:57,1,49,3,9,5,English Breakfast Lg
115442,6/2/2023 11:39:11,1,74,3.5,1,6,Ginger Biscotti
115451,6/2/2023 11:43:35,1,37,3,3,3,Espresso shot
115456,6/2/2023 11:49:10,1,44,2.5,9,7,Peppermint Rg
115457,6/2/2023 11:49:19,1,32,3,3,13,Ethiopia Rg
115473,6/2/2023 12:00:02,1,24,3,3,1,Our Old Time Diner Blend Lg
115486,6/2/2023 12:08:52,1,32,3,3,13,Ethiopia Rg
115487,6/2/2023 12:08:52,1,75,3.5,1,8,Croissant
115506,6/2/2023 12:20:43,1,47,3,9,12,Serenity Green Tea Lg
115507,6/2/2023 12:20:43,1,71,3.75,1,8,Chocolate Croissant
115511,6/2/2023 12:21:49,1,45,3,9,7,Peppermint Lg
115514,6/2/2023 12:22:12,1,55,4,9,4,Morning Sunrise Chai Lg
115515,6/2/2023 12:22:12,1,79,3.75,1,2,Jumbo Savory Scone
115516,6/2/2023 12:23:03,1,22,2,3,1,Our Old Time Diner Blend Sm
115521,6/2/2023 12:24:39,1,69,3.25,1,6,Hazelnut Biscotti
115541,6/2/2023 12:36:37,1,25,2.2,3,9,Brazilian Sm
115542,6/2/2023 12:37:38,1,42,2.5,9,7,Lemon Grass Rg
115543,6/2/2023 12:38:45,1,40,3.75,3,3,Cappuccino
115544,6/2/2023 12:38:45,1,70,3.25,1,2,Cranberry Scone
115549,6/2/2023 12:39:26,1,25,2.2,3,9,Brazilian Sm
115550,6/2/2023 12:39:26,1,49,3,9,5,English Breakfast Lg
115553,6/2/2023 12:42:19,1,52,2.5,9,4,Traditional Blend Chai Rg
115558,6/2/2023 12:45:02,1,26,3,3,9,Brazilian Rg
115562,6/2/2023 12:46:52,1,23,2.5,3,1,Our Old Time Diner Blend Rg
115566,6/2/2023 12:51:43,1,47,3,9,12,Serenity Green Tea Lg
115573,6/2/2023 12:54:07,1,58,3.5,5,11,Dark chocolate Rg
115574,6/2/2023 12:54:07,1,77,3,1,2,Oatmeal Scone
115575,6/2/2023 12:54:58,1,40,3.75,3,3,Cappuccino
115587,6/2/2023 13:02:05,1,56,2.55,9,4,Spicy Eye Opener Chai Rg
115588,6/2/2023 13:02:53,1,45,3,9,7,Peppermint Lg
115589,6/2/2023 13:02:53,1,76,3.5,1,6,Chocolate Chip Biscotti
115613,6/2/2023 13:15:40,1,24,3,3,1,Our Old Time Diner Blend Lg
115656,6/2/2023 13:43:31,1,58,3.5,5,11,Dark chocolate Rg
115660,6/2/2023 13:44:03,1,59,4.5,5,11,Dark chocolate Lg
115661,6/2/2023 13:44:03,1,75,3.5,1,8,Croissant
115678,6/2/2023 13:51:45,1,45,3,9,7,Peppermint Lg
115679,6/2/2023 13:51:45,1,69,3.25,1,6,Hazelnut Biscotti
115689,6/2/2023 13:56:19,1,39,4.25,3,3,Latte Rg
115705,6/2/2023 14:05:27,1,56,2.55,9,4,Spicy Eye Opener Chai Rg
115706,6/2/2023 14:05:27,1,75,3.5,1,8,Croissant
115707,6/2/2023 14:06:47,1,23,2.5,3,1,Our Old Time Diner Blend Rg
115708,6/2/2023 14:06:47,1,78,4.5,1,2,Scottish Cream Scone 
115709,6/2/2023 14:07:14,1,60,3.75,5,11,Sustainably Grown Organic Rg
115717,6/2/2023 14:11:08,1,28,2,3,13,Columbian Medium Roast Sm
115722,6/2/2023 14:12:09,1,32,3,3,13,Ethiopia Rg
115739,6/2/2023 14:20:10,1,60,3.75,5,11,Sustainably Grown Organic Rg
115777,6/2/2023 14:44:36,1,34,2.45,3,10,Jamaican Coffee River Sm
115782,6/2/2023 14:47:01,1,87,3,3,3,Ouro Brasileiro shot
115783,6/2/2023 14:47:01,1,69,3.25,1,6,Hazelnut Biscotti
115786,6/2/2023 14:48:05,1,41,4.25,3,3,Cappuccino Lg
115796,6/2/2023 14:52:26,1,46,2.5,9,12,Serenity Green Tea Rg
115797,6/2/2023 14:52:26,1,76,3.5,1,6,Chocolate Chip Biscotti
115802,6/2/2023 14:54:27,1,58,3.5,5,11,Dark chocolate Rg
115804,6/2/2023 14:54:40,1,87,3,3,3,Ouro Brasileiro shot
115807,6/2/2023 14:57:52,1,36,3.75,3,10,Jamaican Coffee River Lg
115814,6/2/2023 15:02:27,1,44,2.5,9,7,Peppermint Rg
115828,6/2/2023 15:10:56,1,72,3.25,1,2,Ginger Scone
115867,6/2/2023 15:31:43,1,57,3.1,9,4,Spicy Eye Opener Chai Lg
115868,6/2/2023 15:32:32,1,46,2.5,9,12,Serenity Green Tea Rg
115869,6/2/2023 15:34:31,1,26,3,3,9,Brazilian Rg
115880,6/2/2023 15:39:16,1,72,3.25,1,2,Ginger Scone
115881,6/2/2023 15:40:10,1,58,3.5,5,11,Dark chocolate Rg
115883,6/2/2023 15:44:05,1,23,2.5,3,1,Our Old Time Diner Blend Rg
115887,6/2/2023 15:48:55,1,46,2.5,9,12,Serenity Green Tea Rg
115888,6/2/2023 15:48:55,1,73,3.75,1,8,Almond Croissant
115893,6/2/2023 15:51:29,1,34,2.45,3,10,Jamaican Coffee River Sm
115900,6/2/2023 15:55:19,1,55,4,9,4,Morning Sunrise Chai Lg
115901,6/2/2023 15:55:19,1,79,3.75,1,2,Jumbo Savory Scone
115909,6/2/2023 15:59:04,1,35,3.1,3,10,Jamaican Coffee River Rg
115910,6/2/2023 15:59:08,1,26,3,3,9,Brazilian Rg
115916,6/2/2023 16:01:13,1,28,2,3,13,Columbian Medium Roast Sm
115919,6/2/2023 16:02:46,1,26,3,3,9,Brazilian Rg
115921,6/2/2023 16:05:18,1,52,2.5,9,4,Traditional Blend Chai Rg
115926,6/2/2023 16:08:22,1,54,2.5,9,4,Morning Sunrise Chai Rg
115931,6/2/2023 16:12:22,1,29,2.5,3,13,Columbian Medium Roast Rg
115932,6/2/2023 16:12:40,1,30,3,3,13,Columbian Medium Roast Lg
115934,6/2/2023 16:14:09,1,30,3,3,13,Columbian Medium Roast Lg
115935,6/2/2023 16:14:09,1,78,4.5,1,2,Scottish Cream Scone 
115938,6/2/2023 16:15:28,1,87,3,3,3,Ouro Brasileiro shot
115941,6/2/2023 16:18:32,1,59,4.5,5,11,Dark chocolate Lg
115946,6/2/2023 16:23:50,1,26,3,3,9,Brazilian Rg
115948,6/2/2023 16:24:34,1,57,3.1,9,4,Spicy Eye Opener Chai Lg
115958,6/2/2023 16:30:37,1,46,2.5,9,12,Serenity Green Tea Rg
115967,6/2/2023 16:33:17,1,57,3.1,9,4,Spicy Eye Opener Chai Lg
115968,6/2/2023 16:33:17,1,75,3.5,1,8,Croissant
115990,6/2/2023 16:42:33,1,34,2.45,3,10,Jamaican Coffee River Sm
115991,6/2/2023 16:42:33,1,77,3,1,2,Oatmeal Scone
116002,6/2/2023 16:49:11,1,72,3.25,1,2,Ginger Scone
116006,6/2/2023 16:52:45,1,25,2.2,3,9,Brazilian Sm
116015,6/2/2023 16:59:09,1,23,2.5,3,1,Our Old Time Diner Blend Rg
116022,6/2/2023 17:02:59,1,77,3,1,2,Oatmeal Scone
116042,6/2/2023 17:15:55,1,57,3.1,9,4,Spicy Eye Opener Chai Lg
116045,6/2/2023 17:16:42,1,40,3.75,3,3,Cappuccino
116048,6/2/2023 17:17:03,1,87,3,3,3,Ouro Brasileiro shot
116060,6/2/2023 17:23:38,1,75,3.5,1,8,Croissant
116068,6/2/2023 17:28:12,1,59,4.5,5,11,Dark chocolate Lg
116074,6/2/2023 17:29:54,1,49,3,9,5,English Breakfast Lg
116076,6/2/2023 17:31:34,1,29,2.5,3,13,Columbian Medium Roast Rg
116077,6/2/2023 17:31:34,1,79,3.75,1,2,Jumbo Savory Scone
116086,6/2/2023 17:38:13,1,59,4.5,5,11,Dark chocolate Lg
116089,6/2/2023 17:38:39,1,60,3.75,5,11,Sustainably Grown Organic Rg
116090,6/2/2023 17:38:48,1,57,3.1,9,4,Spicy Eye Opener Chai Lg
116108,6/2/2023 17:49:31,1,39,4.25,3,3,Latte Rg
116117,6/2/2023 17:53:50,1,41,4.25,3,3,Cappuccino Lg
116132,6/2/2023 18:01:44,1,60,3.75,5,11,Sustainably Grown Organic Rg
116136,6/2/2023 18:02:37,1,70,3.25,1,2,Cranberry Scone
116140,6/2/2023 18:05:28,1,70,3.25,1,2,Cranberry Scone
116143,6/2/2023 18:06:18,1,61,4.75,5,11,Sustainably Grown Organic Lg
116160,6/2/2023 18:19:15,1,87,3,3,3,Ouro Brasileiro shot
116163,6/2/2023 18:21:13,1,78,4.5,1,2,Scottish Cream Scone 
116164,6/2/2023 18:21:27,1,60,3.75,5,11,Sustainably Grown Organic Rg
116165,6/2/2023 18:21:27,1,73,3.75,1,8,Almond Croissant
116319,6/3/2023 7:01:59,1,33,3.5,3,13,Ethiopia Lg
116320,6/3/2023 7:04:09,1,45,3,9,7,Peppermint Lg
116321,6/3/2023 7:05:48,1,40,3.75,3,3,Cappuccino
116323,6/3/2023 7:07:48,1,74,3.5,1,6,Ginger Biscotti
116324,6/3/2023 7:10:25,1,42,2.5,9,7,Lemon Grass Rg
116325,6/3/2023 7:10:25,1,69,3.25,1,6,Hazelnut Biscotti
116328,6/3/2023 7:13:26,1,71,3.75,1,8,Chocolate Croissant
116330,6/3/2023 7:16:26,1,73,3.75,1,8,Almond Croissant
116331,6/3/2023 7:16:30,1,46,2.5,9,12,Serenity Green Tea Rg
116332,6/3/2023 7:17:23,1,45,3,9,7,Peppermint Lg
116334,6/3/2023 7:24:35,1,70,3.25,1,2,Cranberry Scone
116338,6/3/2023 7:30:00,1,31,2.2,3,13,Ethiopia Sm
116339,6/3/2023 7:34:08,1,36,3.75,3,10,Jamaican Coffee River Lg
116340,6/3/2023 7:34:30,1,30,3,3,13,Columbian Medium Roast Lg
116341,6/3/2023 7:37:27,1,31,2.2,3,13,Ethiopia Sm
